113.0624,2785.78,0,616.0217432,2833.7459,5402.011694
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,45.8,0,7.632,0.6,0.291
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,109.401,0,1.531,0.789,1.664
0,0,0,0,0,0
0,0,0,0,0,0
0,145.4,0,69,6,22.2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
48.08,1514.6,0,162.4501,91.55,83.178
0,0,0,0,0,0
0,0,0,0,0,0
41.81,1240.44,0,345.00787,949.92,73.184177
2.334952,869.16,0,180.78014,3903.8,2.5955
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
19.5,729.39,0,964.709259,548.41,351.04
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
56.9,389.667,0,178.497785,20.184,67.7818
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
53.4,951.74,0,336.13,216.34,82.09333
0,0,0,0,0,0
0,0,0,0,0,0
101.5635,3574.864,0,459.9326033668,1237.5432,158.45249201
153.8,1720.6,0,390.12,1019.38,124.310034
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1259.7444,0,157.79982,2965.5266,88.5986
0,0,0,0,0,0
0.065159,2782.089,0,213.985048474,2687.79,57.864
0,0,0,0,0,0
38.6,1142.01,0,401.7666,4886.0701,70.5751
54.95,143.93,0,85.14,9.02,31.27
0,182.597,0,41.047652,144.525,3.814
0,0,0,0,0,0
52.94253,3408.29,0,512.242,4302.64,62.36666
47,1607.42,0,532.2528,1156.26,427.21133
0,0,0,0,0,0
183.1778,15876.108364,0,2698.270534204,13401.74220136,309.72495474
19.06327,4560.1836699,0,128.641957918,3920.4956341,41.15359372
0,914.6002268,0,15.1751559,0.37333845,37.8403839
0,58.4252,0,259.39675,21747.385,3.415
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
112.21775,1453.79073,0,278.247096,43.746165,91.805045
0,0,0,0,0,0
0,0,0,0,0,0
12.41897,1750.19,0,99.922312,2193.306,22.73392
22.692,84.97307,0,16.765444367,2.59986,27.57542
0,12.35627618,0,1.512061515,0.24659082955,0.289119105
0,0,0,0,0,0
0,32.71053,0,2.96891,0.1173932,1.035273
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
8.69,798.56733451,0,142.0563277588,49.85428472657,759.42644183
0,0,0,0,0,0
0,0,0,0,0,0
2.8137,36,0,4.107447,0.3,3.52
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,25.4,0,20.1519,0.3,11.5423
15.513373,179.6003903,0,58.46390683,3.73870379,9.38185341
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
111.3232,1230.82,0,116.440786,1759.3134,1224.78
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1080.716,0,16.7817159537,440.071,71.439
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
19.08827,1586.8343163,0,193.748135875,2831.66398341,7.153956445
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.189,411.235,0,9.21058,24.82815,2.565017
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,37.211,0,15.8024222,0.161,54.92
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.45787,370.8,0,55.15383,16.2,4.9
0,0,0,0,0,0
0,65.938216,0,7.08625734,0.507738455,2.2772624
0,0,0,0,0,0
0,90.63,0,5.90594,36.6277,1.026282
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
191.829276,133.855,0,64.29182,6.221,12.6795038
0,0,0,0,0,0
0,0,0,0,0,0
0.322694,0.608086,0,0.330908,0.00888,0.0976
0,0,0,0,0,0
0,0,0,0,0,0
0,5.679484,0,0.74672358,0,0.00995643
28.6960335,35.11,0,112.671865,0.013721,0
118.5878,348.50212,0,250.913879651,37.2833091,36.948534
0,0,0,0,0,0
586.27547204,6.5023,0,41.1059,1.4702,43.2913522
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
11.8485,75.044,0,3.10504,0.365837,2.3788
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
6.213029,81.034569,0,27.0109582,3.262643,2.90475367
0,0,0,0,0,0
50.039575448592,697.1515268,0,110.3782914,483.562382176,15.3653609
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,18.815,0,4.950208,0.393,3.1589569
0,0,0,0,0,0
0,0,0,0,0,0
0,18.829,0,8.3933,0.325,0.782372
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
954.077,0.000345,0,0.5529048,0.0003095,190.693
0.5084748,1.440253,0,0.0902965724,0.035573,0.1155325
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.059575,1.33259,0,0.39224317,0.0768428,0.4018946
0,0,0,0,0,0
0,0,0,0,0,0
30.6747,9061.081,0,185.769395,7407.615,66.028
0,32.98,0,0.19,0.45,0.21
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
7.39444,2788.762,0,58.971124,1027.2811,18.1934
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.839014,65.85,0,0.52,0.2,1.52
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
72.0013,5389.78292,0,103.875153,9324.79545,105.545615
20.1245,936.75,0,86.508776,247.61,132.8
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,37.3,0,0.5,6.3,0.006
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,21.9,0,4.3,0.8,0.2
0,0,0,0,0,0
0,38.424,0,0.398068,1.7175,0.36
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5.01931,1255.7,0,41.437198,1203.97,9.12
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,867.99,0,24.390613,9.41,56.554
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
81.3827,646.563,0,98.0863,17.392,40.248607
0,0,0,0,0,0
3.2078275,549.4490376,0,12.23140271,520.240393905167,21.062253688
0.0699016,16.1254959,0,1.3786975405,0.09568965474,0.704628121
0,0,0,0,0,0
3.055199,38.96255,0,0.233127,3.2813725,1.279654
23.04472995,103.790991,0,84.769203364,9.28971224,14.226915372
0.130441,16.8229947,0,0.51126352,6.68680988,0.5368288
0,0,0,0,0,0
93.64026,141.3099962,0,94.32996077,11.44952691,21.13024076
2.260178293,322.0578702,0,71.67939969,1274.98707861,7.0932172895
70.3019796421,2020.887804,0,266.1687041445,428.19402745,361.034444564
0,0,0,0,0,0
0,0,0,0,0,0
14.46842,1162.9424,0,138.040909889,2043.49051,23.540313
0,0,0,0,0,0
165.999172,3926.044843,0,717.6375481678,8428.595685,681.332164
0,0,0,0,0,0
0,70.24067,0,25.664480386,2.745551,9.747819
132.7127,3281.121163,0,277.110799744,456.549082,19.360924
