"eis","FIPS","eff_height","ap3.assignment","easiur.assignment"
4718511,42101,81.8770412121526,"Low","Med 150"
4719711,42103,50.0000317419064,"Low","Area"
4719811,42105,115.689836765279,"Low","Med 150"
4719911,42105,96.1800858806699,"Low","Med 150"
4720011,42105,92.7555539923893,"Low","Med 150"
4720111,42105,123.484674030362,"Low","Med 150"
4720211,42105,80.9860904279258,"Low","Med 150"
4720311,42105,132.680556388545,"Low","Med 150"
4720411,42105,64.2599839767234,"Low","Area"
4720511,42105,129.883960362045,"Low","Med 150"
4720711,42105,9.562227921572,"Low","Area"
4721111,42107,73.6503632434345,"Low","Area"
4723111,42045,2.93132500395268,"Low","Area"
4723211,42045,18.02419767973,"Low","Area"
4723311,42045,2.84550333469614,"Low","Area"
4723411,42045,7.71295932018877,"Low","Area"
4723511,42045,37.6749186590852,"Low","Area"
4723611,42045,76.020890451103,"Low","Med 150"
4723811,42045,63.4310263951422,"Low","Area"
4724211,42045,29.700360861827,"Low","Area"
4724311,42045,321.587647222344,"Medium","Tall 300"
4724411,42045,3.75730210278453,"Low","Area"
4724511,42045,281.132591058801,"Medium","Tall 300"
4724611,42045,313.258195532091,"Medium","Tall 300"
4724811,42045,28.9269524079059,"Low","Area"
4724911,42045,24.3430393922405,"Low","Area"
4725111,42045,54.6024035971853,"Low","Area"
4725211,42045,16.7684867465007,"Low","Area"
4725311,42045,84.7577270443467,"Low","Med 150"
4725511,42045,100.719182432151,"Low","Med 150"
4728511,18007,53.4193789888561,"Low","Area"
4728611,18009,46.9263754799444,"Low","Area"
4729411,18017,192.355716662916,"Low","Med 150"
4729611,18017,83.1095720801133,"Low","Med 150"
4729711,18017,67.2960140277652,"Low","Area"
4730011,18019,73.0511251066497,"Low","Area"
4730611,42011,37.6089210141897,"Low","Area"
4730711,42013,135.326598830134,"Low","Med 150"
4730911,42013,87.4597353116127,"Low","Med 150"
4731011,42013,36.5291029067539,"Low","Area"
4735611,42107,41.2455248577511,"Low","Area"
4735711,42107,49.7655948408473,"Low","Area"
4735811,42107,297.938218828109,"Medium","Tall 300"
4735911,42107,56.0004830789714,"Low","Area"
4736011,42107,307.593482503828,"Medium","Tall 300"
4736111,42107,162.194500607837,"Low","Med 150"
4736211,42107,128.286760316761,"Low","Med 150"
4737111,42107,84.280298389656,"Low","Med 150"
4737211,42109,116.018103706088,"Low","Med 150"
4737311,42109,323.230779155394,"Medium","Tall 300"
4737411,42109,102.956322020684,"Low","Med 150"
4737511,42109,149.483116868336,"Low","Med 150"
4737611,42109,42.2175245563014,"Low","Area"
4737911,42109,11.5574112619487,"Low","Area"
4738111,42111,176.019549946271,"Low","Med 150"
4738611,19013,65.6365985523131,"Low","Area"
4738911,19013,42.9072612701814,"Low","Area"
4739011,19013,56.8744152091144,"Low","Area"
4740711,42077,107.944047315058,"Low","Med 150"
4740811,42077,138.939812113479,"Low","Med 150"
4741011,42077,73.3688707719776,"Low","Area"
4741111,42077,98.2479909949311,"Low","Med 150"
4741211,42077,82.0923186807789,"Low","Med 150"
4741511,42077,48.7238234286848,"Low","Area"
4742711,42079,11.8851831340302,"Low","Area"
4742911,42079,135.89376241607,"Low","Med 150"
4743011,42079,85.7300556721441,"Low","Med 150"
4743111,42079,101.178915788923,"Low","Med 150"
4743211,42079,227.653611828537,"Low","Tall 300"
4743311,42079,52.8985172552583,"Low","Area"
4743411,42079,51.705587796344,"Low","Area"
4743511,42079,103.080644611527,"Low","Med 150"
4743611,42079,45.1699022333529,"Low","Area"
4743711,42079,15.0798344203024,"Low","Area"
4743811,42079,2.92725682104628,"Low","Area"
4743911,42079,135.028105108364,"Low","Med 150"
4744011,42079,6.28467565257154,"Low","Area"
4744111,42079,16.7292038314003,"Low","Area"
4744211,42079,349.649629892595,"Medium","Tall 300"
4746911,18023,60.7340690555803,"Low","Area"
4747211,18023,0,"Low","Area"
4747911,18029,188.899024562189,"Low","Med 150"
4748011,18029,142.798490469945,"Low","Med 150"
4753711,20037,0,"Low","Area"
4753811,20037,0,"Low","Area"
4753911,20037,0,"Low","Area"
4754011,20037,0,"Low","Area"
4758711,20041,0,"Low","Area"
4758811,45041,281.639802303851,"Medium","Tall 300"
4758911,45041,20.7523857070904,"Low","Area"
4759111,47017,0,"Low","Area"
4759411,47035,0,"Low","Area"
4759811,47037,0,"Low","Area"
4759911,42121,55.7002214906046,"Low","Area"
4760011,42121,97.9994422157447,"Low","Med 150"
4760211,42121,340.356104442385,"Medium","Tall 300"
4760311,47065,0,"Low","Area"
4760411,47065,0,"Low","Area"
4760611,45049,12.7226200300636,"Low","Area"
4760911,45051,306.021204394707,"Medium","Tall 300"
4761011,47055,0,"Low","Area"
4761311,47065,0,"Low","Area"
4761411,47065,0,"Low","Area"
4761511,47065,0,"Low","Area"
4761711,45083,99.6708587926769,"Low","Med 150"
4761911,45083,38.6508561440859,"Low","Area"
4762011,45083,60.4926897714595,"Low","Area"
4762211,45051,23.4797862385612,"Low","Area"
4762411,45055,255.521235022931,"Medium","Tall 300"
4762511,45055,82.6026174371529,"Low","Med 150"
4762711,45085,75.658447776541,"Low","Med 150"
4762811,48201,183.135079687949,"Low","Med 150"
4762911,25025,117.034728647157,"Low","Med 150"
4763711,25025,41.484873814338,"Low","Area"
4767111,26029,255.131096454232,"Medium","Tall 300"
4767911,20093,0,"Low","Area"
4768011,20093,0,"Low","Area"
4768111,20093,0,"Low","Area"
4768711,20093,0,"Low","Area"
4770311,20093,0,"Low","Area"
4770411,20093,0,"Low","Area"
4770611,55059,39.7918413582831,"Low","Area"
4770811,55117,31.5671595125807,"Low","Area"
4771011,55075,40.0859537761188,"Low","Area"
4771111,55075,101.352718314409,"Low","Med 150"
4771311,55075,92.8399183705309,"Low","Med 150"
4771511,55079,98.9747764458716,"Low","Med 150"
4771611,55079,81.7364385439043,"Low","Med 150"
4771711,55079,132.652549147096,"Low","Med 150"
4771811,55079,98.5470465735937,"Low","Med 150"
4772311,26015,23.6457360567167,"Low","Area"
4773111,26017,60.9831580156244,"Low","Area"
4773211,26017,111.919042285398,"Low","Med 150"
4773411,26017,94.354388732935,"Low","Med 150"
4777211,48201,91.5134856912893,"Low","Med 150"
4777411,48201,110.017757064848,"Low","Med 150"
4777811,48201,86.5458107706818,"Low","Med 150"
4777911,48201,252.580365266569,"Medium","Tall 300"
4778011,48201,48.7615880251361,"Low","Area"
4778111,48201,22.2507211194568,"Low","Area"
4778211,48201,124.741421222636,"Low","Med 150"
4778311,48201,56.6800724793391,"Low","Area"
4778411,48201,8.53190394284663,"Low","Area"
4778611,48201,42.0918295265791,"Low","Area"
4778711,48201,96.6396902574347,"Low","Med 150"
4778911,42125,223.245850818144,"Low","Med 150"
4779011,45019,81.2781477856421,"Low","Med 150"
4779111,42101,115.150592892996,"Low","Med 150"
4779211,45023,29.9393174064812,"Low","Area"
4779411,45023,104.509109416501,"Low","Med 150"
4779511,45023,241.123646455757,"Low","Tall 300"
4780011,42125,91.5705625701488,"Low","Med 150"
4780111,42101,91.59122778528,"Low","Med 150"
4780211,42129,18.8762149674352,"Low","Area"
4780311,42129,66.568357327035,"Low","Area"
4780611,45023,111.316636143927,"Low","Med 150"
4780711,42069,63.8262690084778,"Low","Area"
4781011,45013,106.861720081344,"Low","Med 150"
4781911,54029,157.833631059632,"Low","Med 150"
4782011,55063,68.3188899231818,"Low","Area"
4782211,55071,49.9694595442199,"Low","Area"
4782311,55071,147.507514899809,"Low","Med 150"
4782511,55071,139.043772689292,"Low","Med 150"
4782611,55071,41.8322115521314,"Low","Area"
4782711,54053,119.348792556322,"Low","Med 150"
4782811,54073,475.10958531495,"Medium","Tall 300"
4783011,55079,27.7295356586481,"Low","Area"
4783111,55079,27.0548203348762,"Low","Area"
4783611,51840,0,"Low","Area"
4784011,55005,52.1076830883686,"Low","Area"
4784111,55005,48.9126387257701,"Low","Area"
4784511,55089,191.120672995402,"Low","Med 150"
4785311,6071,59.8706623060458,"Low","Area"
4785911,55017,125.143187505061,"Low","Med 150"
4786211,55087,29.7789358547295,"Low","Area"
4786411,56013,39.590740269717,"Low","Area"
4786511,56013,0,"Low","Area"
4786611,56015,77.0333379923752,"Low","Med 150"
4786711,55017,11.3278626534174,"Low","Area"
4786811,55017,51.1197497766078,"Low","Area"
4787011,55043,42.068253490998,"Low","Area"
4787211,55045,87.1081830591781,"Low","Med 150"
4787311,55025,29.0012909730928,"Low","Area"
4787511,55025,111.531115501868,"Low","Med 150"
4787611,55025,71.1189595797104,"Low","Area"
4787711,55027,33.3301324269622,"Low","Area"
4787811,56021,141.156082464364,"Low","Med 150"
4787911,55073,224.673088166438,"Low","Med 150"
4788011,55073,0,"Low","Area"
4788111,55055,29.2319381756578,"Low","Area"
4788211,55055,51.3834142972618,"Low","Area"
4788311,55061,44.4564305675945,"Low","Area"
4788411,55061,58.2047542222852,"Low","Area"
4788511,55117,64.8828167757378,"Low","Area"
4788611,55073,58.261990831854,"Low","Area"
4788711,55075,108.438234136343,"Low","Med 150"
4788811,55075,143.608603018443,"Low","Med 150"
4789311,6029,93.439069599189,"Low","Med 150"
4795711,6059,52.4928180587604,"Low","Area"
4796911,6061,70.0926918555066,"Low","Area"
4797711,47037,0,"Low","Area"
4797811,45035,210.147610455966,"Low","Med 150"
4798011,45035,30.5692285140473,"Low","Area"
4798111,47011,0,"Low","Area"
4798311,47037,0,"Low","Area"
4798411,47037,0,"Low","Area"
4798511,47037,0,"Low","Area"
4798611,47037,0,"Low","Area"
4798811,47031,0,"Low","Area"
4798911,47043,0,"Low","Area"
4799111,47043,0,"Low","Area"
4799211,47037,0,"Low","Area"
4799311,47037,0,"Low","Area"
4799411,47037,0,"Low","Area"
4799611,47037,0,"Low","Area"
4799711,42117,11.5574112619487,"Low","Area"
4799911,47037,0,"Low","Area"
4800211,45047,81.8848882369475,"Low","Med 150"
4800911,47065,0,"Low","Area"
4801311,45079,137.115209124697,"Low","Med 150"
4801411,45079,344.879516429844,"Medium","Tall 300"
4801611,45083,100.722805709643,"Low","Med 150"
4802111,45047,54.358280077607,"Low","Area"
4802211,45049,154.165339254449,"Low","Med 150"
4802311,45049,23.3545849810531,"Low","Area"
4805311,26009,53.1841777322069,"Low","Area"
4805711,26009,59.7067085740179,"Low","Area"
4805911,26009,41.3785060269685,"Low","Area"
4806211,26009,40.0413433560123,"Low","Area"
4807711,26009,51.0610055287299,"Low","Area"
4809311,26081,45.5342123706174,"Low","Area"
4809811,26081,161.184803576116,"Low","Med 150"
4810211,26081,79.3824978697133,"Low","Med 150"
4810311,26081,43.789067137127,"Low","Area"
4810611,26081,130.835347447936,"Low","Med 150"
4810711,26081,26.3226708740071,"Low","Area"
4810811,26081,55.8707881062401,"Low","Area"
4810911,26081,121.527421095074,"Low","Med 150"
4811511,25017,32.6600568138065,"Low","Area"
4811911,25017,59.6823937574084,"Low","Area"
4818611,20103,0,"Low","Area"
4818711,20103,0,"Low","Area"
4818911,20103,0,"Low","Area"
4826411,20045,0,"Low","Area"
4826511,20045,0,"Low","Area"
4826611,20045,0,"Low","Area"
4826711,20045,0,"Low","Area"
4826811,20045,0,"Low","Area"
4827011,20045,0,"Low","Area"
4827111,20045,0,"Low","Area"
4829711,26037,174.923757421134,"Low","Med 150"
4829911,26101,54.560572575466,"Low","Area"
4830011,26101,53.6503726387824,"Low","Area"
4830111,26101,53.6475933482809,"Low","Area"
4831811,26101,80.2195112094778,"Low","Med 150"
4831911,48393,120.813154836388,"Low","Med 150"
4832011,48329,0,"Low","Area"
4832311,48329,43.8754655382625,"Low","Area"
4832811,48339,17.4841199108118,"Low","Area"
4832911,48423,30.749497992618,"Low","Area"
4833211,55113,132.495990911084,"Low","Med 150"
4833311,55115,116.337709797994,"Low","Med 150"
4833511,56037,164.50709009513,"Low","Med 150"
4833611,56037,74.4246341839203,"Low","Area"
4833711,56037,108.562146720945,"Low","Med 150"
4833811,56037,77.3499252305345,"Low","Med 150"
4833911,56001,76.6417861736233,"Low","Med 150"
4834011,45013,133.485922761058,"Low","Med 150"
4834111,42129,236.663761287534,"Low","Tall 300"
4834511,42133,78.1127454325212,"Low","Med 150"
4834911,45015,168.827446582372,"Low","Med 150"
4835311,48167,162.989160318287,"Low","Med 150"
4835411,48139,70.6542158196513,"Low","Area"
4835511,48141,16.4119819232384,"Low","Area"
4835611,48141,163.231409228377,"Low","Med 150"
4835811,48167,43.9111360989896,"Low","Area"
4835911,48167,12.5852846038176,"Low","Area"
4836011,48167,50.5028480144313,"Low","Area"
4836111,48141,28.271028655507,"Low","Area"
4836211,48113,33.4734345334743,"Low","Area"
4836311,48113,41.8227119495543,"Low","Area"
4836411,48113,306.278361609481,"Medium","Tall 300"
4836711,48113,36.4127429743814,"Low","Area"
4836911,48139,229.490524677856,"Low","Tall 300"
4837211,48141,108.629011988513,"Low","Med 150"
4837311,48141,139.593025043892,"Low","Med 150"
4837411,48141,189.573720402124,"Low","Med 150"
4837611,48167,92.550144907554,"Low","Med 150"
4837711,48113,110.246260657393,"Low","Med 150"
4843411,42091,224.001259296304,"Low","Med 150"
4843511,42091,84.1352849319824,"Low","Med 150"
4843611,42091,250.891107804011,"Medium","Tall 300"
4843711,42091,50.077789694965,"Low","Area"
4844011,42003,80.808347808008,"Low","Med 150"
4844111,42003,69.6515713192756,"Low","Area"
4844211,42101,0.863445492306899,"Low","Area"
4844411,42101,0.876569964078296,"Low","Area"
4844611,42091,41.6947389621716,"Low","Area"
4845011,48233,48.6500404558856,"Low","Area"
4845211,48245,35.5252605515549,"Low","Area"
4845311,48245,34.2006825021179,"Low","Area"
4845411,48245,17.6751761237215,"Low","Area"
4845511,48203,111.276485862722,"Low","Med 150"
4845611,48203,428.837582868607,"Medium","Tall 300"
4845711,48203,34.5556318288992,"Low","Area"
4845811,48203,54.5932590825137,"Low","Area"
4845911,48203,113.691966229023,"Low","Med 150"
4846011,48203,16.2484473285723,"Low","Area"
4846411,48215,312.096433983982,"Medium","Tall 300"
4846511,48203,105.610747245838,"Low","Med 150"
4846611,48203,18.4004675518636,"Low","Area"
4846711,48201,0,"Low","Area"
4851711,18091,195.633354122727,"Low","Med 150"
4851911,48113,75.9124088731469,"Low","Med 150"
4852011,48113,44.7376967754221,"Low","Area"
4852111,48113,34.3567795369796,"Low","Area"
4852311,48113,36.1114897341093,"Low","Area"
4852511,48161,302.931602283983,"Medium","Tall 300"
4852611,48113,36.8606870495414,"Low","Area"
4852711,48139,305.660287765696,"Medium","Tall 300"
4852911,48161,40.6929185228815,"Low","Area"
4853011,48157,31.8455368999387,"Low","Area"
4853311,48167,17.7668846038176,"Low","Area"
4853411,48113,79.0986020971355,"Low","Med 150"
4853511,48143,28.6324585744469,"Low","Area"
4853611,48143,26.5875936829126,"Low","Area"
4856911,26101,194.895422480363,"Low","Med 150"
4857111,26101,36.5754380871034,"Low","Area"
4860711,48203,53.9788227090016,"Low","Area"
4860811,48245,127.618666416594,"Low","Med 150"
4860911,48245,113.469830012338,"Low","Med 150"
4861011,48245,38.2564072665953,"Low","Area"
4861111,48201,18.4166122195076,"Low","Area"
4861211,48201,23.9053430356286,"Low","Area"
4861311,48203,8.13106865631494,"Low","Area"
4861511,48201,184.517452709992,"Low","Med 150"
4861611,48233,84.7010595715498,"Low","Med 150"
4861811,48213,43.7618175430055,"Low","Area"
4861911,48213,98.9374626055541,"Low","Med 150"
4862011,48241,276.127265023607,"Medium","Tall 300"
4862111,48213,243.490659933136,"Low","Tall 300"
4862311,48241,73.766815969231,"Low","Area"
4862411,48245,269.268573785923,"Medium","Tall 300"
4862611,48201,22.3388846038176,"Low","Area"
4862811,48203,61.9115080281015,"Low","Area"
4863111,48245,209.496690168852,"Low","Med 150"
4863211,48245,119.387866203605,"Low","Med 150"
4863311,48213,240.970230214438,"Low","Tall 300"
4863411,48213,42.14338382025,"Low","Area"
4863511,48213,98.0446570586411,"Low","Med 150"
4863611,48213,109.960299059742,"Low","Med 150"
4863711,48233,170.771478955721,"Low","Med 150"
4863811,48203,28.6930027821529,"Low","Area"
4864211,53075,118.760575305284,"Low","Med 150"
4864311,54009,281.232116054619,"Medium","Tall 300"
4864411,55031,170.884604995789,"Low","Med 150"
4864511,54049,194.037863600865,"Low","Med 150"
4864711,56001,103.386537980484,"Low","Med 150"
4864811,56003,91.807001847421,"Low","Med 150"
4864911,56003,0,"Low","Area"
4865011,56045,61.1335772961929,"Low","Area"
4872011,18033,83.4334881948581,"Low","Med 150"
4873211,18035,195.228166629669,"Low","Med 150"
4874111,18037,110.970296579005,"Low","Med 150"
4878011,20095,0,"Low","Area"
4878111,20095,0,"Low","Area"
4878311,20095,0,"Low","Area"
4878611,20095,0,"Low","Area"
4878711,54051,286.109921278755,"Medium","Tall 300"
4878811,54051,34.0943493241587,"Low","Area"
4878911,54107,154.488076965813,"Low","Med 150"
4879011,54057,28.6431676357961,"Low","Area"
4879311,55063,31.9052259758256,"Low","Area"
4879411,55005,38.5204835948013,"Low","Area"
4879511,55005,116.16517447214,"Low","Med 150"
4879611,55079,157.272591583771,"Low","Med 150"
4879811,55079,101.447101542968,"Low","Med 150"
4879911,53005,120.847509890193,"Low","Med 150"
4880111,53007,70.3246129528365,"Low","Area"
4880211,53027,169.342258547882,"Low","Med 150"
4880411,53029,122.677949327494,"Low","Med 150"
4880511,53031,280.524970898304,"Medium","Tall 300"
4880611,53033,75.5989358486993,"Low","Med 150"
4880711,55009,31.6214260679473,"Low","Area"
4880811,55009,26.5739485957759,"Low","Area"
4880911,53053,305.905749390884,"Medium","Tall 300"
4881111,48027,49.6202853321363,"Low","Area"
4881211,48001,99.6485501859015,"Low","Med 150"
4881311,48001,109.094427454585,"Low","Med 150"
4881411,48001,193.864198365419,"Low","Med 150"
4881611,48029,163.115807569006,"Low","Med 150"
4881811,48029,19.0124435198551,"Low","Area"
4881911,48027,104.948066882411,"Low","Med 150"
4882011,48029,90.62358786445,"Low","Med 150"
4882111,48029,17.6553547900995,"Low","Area"
4882211,48027,62.2156631130891,"Low","Area"
4882311,48029,18.0956675518636,"Low","Area"
4882411,48037,38.812085718731,"Low","Area"
4882611,48037,88.3531766050915,"Low","Med 150"
4882711,48029,45.6011488236177,"Low","Area"
4883811,18095,147.207127115608,"Low","Med 150"
4884011,18095,28.5310825743278,"Low","Area"
4884811,18097,66.7970269314934,"Low","Area"
4884911,18097,87.7072350569563,"Low","Med 150"
4885211,18097,79.7082329456154,"Low","Med 150"
4885311,18097,250.504137251825,"Medium","Tall 300"
4886811,18037,83.5700279537351,"Low","Med 150"
4887211,18037,159.133213054266,"Low","Med 150"
4887511,18037,60.2855420196084,"Low","Area"
4887711,18037,0,"Low","Area"
4887911,18037,52.1515558544764,"Low","Area"
4888111,18037,72.0618445071395,"Low","Area"
4888211,18037,51.4880943046782,"Low","Area"
4891411,20095,0,"Low","Area"
4896911,47073,0,"Low","Area"
4897111,47075,0,"Low","Area"
4897411,48037,103.458715622639,"Low","Med 150"
4897511,48039,196.23046554874,"Low","Med 150"
4897611,47179,0,"Low","Area"
4897811,48039,235.82930554135,"Low","Tall 300"
4897911,48039,15.6207016932482,"Low","Area"
4898311,48039,98.7718616120865,"Low","Med 150"
4898411,48003,119.521181911624,"Low","Med 150"
4898511,48013,371.462585851893,"Medium","Tall 300"
4898811,48019,92.318093282084,"Low","Med 150"
4898911,48021,111.665375319573,"Low","Med 150"
4899011,48113,45.2152739187172,"Low","Area"
4899111,48115,141.525585438008,"Low","Med 150"
4899311,48113,69.3432565531269,"Low","Area"
4899411,48117,21.1920856976181,"Low","Area"
4899511,48139,281.652361280837,"Medium","Tall 300"
4899711,48165,67.6968609460096,"Low","Area"
4899811,48165,48.3877301488628,"Low","Area"
4899911,48165,65.266731688298,"Low","Area"
4900111,48143,22.3924533451033,"Low","Area"
4900211,48147,13.9627981885178,"Low","Area"
4900411,48167,21.9742423591037,"Low","Area"
4900611,18097,49.9127839094724,"Low","Area"
4902911,18097,57.3547766290359,"Low","Area"
4911211,20143,0,"Low","Area"
4911611,18149,107.841248082283,"Low","Med 150"
4912011,18153,47.7847625474566,"Low","Area"
4912211,18155,43.1981170150744,"Low","Area"
4912511,18157,197.331361480129,"Low","Med 150"
4914011,26031,78.8858087421454,"Low","Med 150"
4914511,48113,92.0222618482583,"Low","Med 150"
4914711,48149,75.3254002669085,"Low","Med 150"
4914911,48435,159.185671508067,"Low","Med 150"
4915211,48439,47.5855102756886,"Low","Area"
4915911,51775,0,"Low","Area"
4916111,51161,0,"Low","Area"
4916211,51800,0,"Low","Area"
4916411,51810,0,"Low","Area"
4916511,48439,18.1894686563149,"Low","Area"
4916611,48439,15.6553626732667,"Low","Area"
4916711,48439,384.12587272519,"Medium","Tall 300"
4916811,48439,16.7409547900995,"Low","Area"
4916911,48439,15.9644435198551,"Low","Area"
4917011,48439,110.257389461132,"Low","Med 150"
4917111,48439,27.5502945764251,"Low","Area"
4917411,18157,65.5039402729041,"Low","Area"
4917811,18163,169.132854257713,"Low","Med 150"
4923111,55133,33.6667005104466,"Low","Area"
4924311,48201,149.424776765171,"Low","Med 150"
4924411,48201,138.185656442498,"Low","Med 150"
4924511,48201,132.844098541522,"Low","Med 150"
4924711,48201,66.3014246445673,"Low","Area"
4924811,48201,52.1152041106138,"Low","Area"
4924911,48201,26.1711602339364,"Low","Area"
4925011,48201,184.031305249984,"Low","Med 150"
4925111,48201,208.646210975467,"Low","Med 150"
4925211,48201,48.6165090434906,"Low","Area"
4925311,48201,24.8036435198551,"Low","Area"
4925411,48201,25.5570119262797,"Low","Area"
4925511,48201,43.5773027090161,"Low","Area"
4925611,48201,60.6719906986584,"Low","Area"
4925711,48201,287.180545387355,"Medium","Tall 300"
4926011,48211,32.9888501817364,"Low","Area"
4926111,48211,51.8958291433478,"Low","Area"
4926211,48201,145.916746823265,"Low","Med 150"
4926411,48201,107.609610237044,"Low","Med 150"
4926511,48201,78.6657096521041,"Low","Med 150"
4926611,48201,26.7944154424544,"Low","Area"
4926711,48201,17.4860675518636,"Low","Area"
4926811,48201,31.4399914605563,"Low","Area"
4926911,48201,25.0448215169586,"Low","Area"
4927011,48201,0,"Low","Area"
4927111,48209,295.997868276142,"Medium","Tall 300"
4927211,48209,98.3919533961269,"Low","Med 150"
4928811,26031,50.6023726387824,"Low","Area"
4929011,48353,60.6991825840321,"Low","Area"
4929111,48245,190.078286288316,"Low","Med 150"
4929211,48315,198.627390274177,"Low","Med 150"
4929411,48317,14.7050421016958,"Low","Area"
4929511,48355,130.952835812736,"Low","Med 150"
4929811,48355,116.448887421479,"Low","Med 150"
4929911,48277,42.4465982020777,"Low","Area"
4930011,48279,424.293618711165,"Medium","Tall 300"
4930111,48279,0,"Low","Area"
4930211,48245,160.097662780181,"Low","Med 150"
4930611,48289,137.853814689133,"Low","Med 150"
4930711,48291,127.70648624389,"Low","Med 150"
4931011,48251,86.411760044018,"Low","Med 150"
4931111,48291,8.92768460381761,"Low","Area"
4931311,48339,29.7650934188802,"Low","Area"
4931411,48339,47.196065448263,"Low","Area"
4937011,51683,0,"Low","Area"
4937111,51089,0,"Low","Area"
4937311,51179,0,"Low","Area"
4937411,51181,0,"Low","Area"
4937711,53071,274.099076186204,"Medium","Tall 300"
4937811,53073,66.3406677511169,"Low","Area"
4937911,54039,98.6331176208687,"Low","Med 150"
4938111,51650,0,"Low","Area"
4938311,48497,41.1174134050313,"Low","Area"
4938411,48497,31.3987423906155,"Low","Area"
4938811,51700,0,"Low","Area"
4938911,51740,0,"Low","Area"
4940711,48201,16.1165749590188,"Low","Area"
4941011,48201,235.898518756211,"Low","Tall 300"
4941111,48211,49.0410690436157,"Low","Area"
4941211,48201,60.0257172950021,"Low","Area"
4941311,48201,71.6517942522002,"Low","Area"
4941411,48201,125.16614708914,"Low","Med 150"
4941511,48203,128.693796916255,"Low","Med 150"
4941611,48201,103.317010551795,"Low","Med 150"
4941711,48201,87.9083872745877,"Low","Med 150"
4941911,48201,59.9806806838839,"Low","Area"
4942411,48201,202.040701218904,"Low","Med 150"
4942511,48201,4.07486755186358,"Low","Area"
4942611,48497,111.919856926568,"Low","Med 150"
4943611,55009,179.236429959217,"Low","Med 150"
4943711,55009,202.831915697057,"Low","Med 150"
4943811,55009,157.880558938843,"Low","Med 150"
4943911,55009,181.693069948542,"Low","Med 150"
4944011,55009,329.649312486407,"Medium","Tall 300"
4944111,51810,0,"Low","Area"
4944211,51810,0,"Low","Area"
4944311,51059,0,"Low","Area"
4944711,48291,36.2554655382625,"Low","Area"
4944911,48317,59.2211337098147,"Low","Area"
4945011,48321,116.417726994314,"Low","Med 150"
4945111,48353,70.4426764761592,"Low","Area"
4945211,48245,170.582494322851,"Low","Med 150"
4945311,48321,75.6623866300997,"Low","Med 150"
4945411,48355,87.076494861332,"Low","Med 150"
4945511,48245,17.7503243675253,"Low","Area"
4945611,48339,131.758074013432,"Low","Med 150"
4945711,48329,31.966594186519,"Low","Area"
4945811,48329,48.4464918450249,"Low","Area"
4945911,48279,58.5607410617653,"Low","Area"
4946011,48279,177.996245177764,"Low","Med 150"
4946111,48285,29.3286100679636,"Low","Area"
4946511,48349,120.691951692872,"Low","Med 150"
4946611,48341,60.0150628645347,"Low","Area"
4946811,48341,53.0673465777513,"Low","Area"
4946911,55059,62.0139943004304,"Low","Area"
4947011,55059,56.8713682105648,"Low","Area"
4947511,6071,137.825038959588,"Low","Med 150"
4947711,45063,173.494898719946,"Low","Med 150"
4948111,45003,105.087762337989,"Low","Med 150"
4948211,45005,64.6847928943481,"Low","Area"
4948311,45007,284.698092868284,"Medium","Tall 300"
4950811,42101,162.095974123185,"Low","Med 150"
4950911,42011,54.6679601345727,"Low","Area"
4951011,42011,29.9816308167898,"Low","Area"
4951111,42011,205.0299091159,"Low","Med 150"
4951211,42011,104.842888237474,"Low","Med 150"
4951311,42071,12.936360861827,"Low","Area"
4951411,45031,186.176939588299,"Low","Med 150"
4951511,45031,480.31633432387,"Medium","Tall 300"
4951611,45031,44.6416579452748,"Low","Area"
4951711,42107,93.8656325618867,"Low","Med 150"
4951811,42081,20.6737202378842,"Low","Area"
4951911,42081,79.7237951457878,"Low","Med 150"
4952011,42131,386.27790939495,"Medium","Tall 300"
4952111,42133,218.136622174931,"Low","Med 150"
4952311,42133,25.7819745712991,"Low","Area"
4952411,42081,30.3531753719199,"Low","Area"
4952511,45043,35.9052442005157,"Low","Area"
4952611,45043,21.5463406766143,"Low","Area"
4952811,45015,53.3985040453127,"Low","Area"
4952911,45015,52.7892496924653,"Low","Area"
4953011,45015,342.312772921577,"Medium","Tall 300"
4953311,72017,0,"Low","Area"
4953511,55105,26.1292024786789,"Low","Area"
4953611,55105,20.4754634603569,"Low","Area"
4954411,55127,36.1143428988126,"Low","Area"
4954511,55131,37.0963859975469,"Low","Area"
4954711,55133,87.2178100957865,"Low","Med 150"
4954911,56025,168.500130472233,"Low","Med 150"
4955111,55139,31.5308316594779,"Low","Area"
4955311,55133,52.6340643237124,"Low","Area"
4955411,55133,69.2582820862796,"Low","Area"
4955511,56003,55.1539126384128,"Low","Area"
4955611,56003,70.758704081233,"Low","Area"
4955811,56005,76.7786090616622,"Low","Med 150"
4956111,56025,83.1672467701287,"Low","Med 150"
4956211,56029,82.2185896715424,"Low","Med 150"
4956311,56029,81.4861311438421,"Low","Med 150"
4956511,56037,79.8707679473237,"Low","Med 150"
4956611,56037,116.732857622587,"Low","Med 150"
4956711,56037,216.041287970313,"Low","Med 150"
4956911,56037,201.082474792052,"Low","Med 150"
4957011,56037,29.6477341108719,"Low","Area"
4957211,56037,138.164603101473,"Low","Med 150"
4957311,56037,81.7168173835281,"Low","Med 150"
4957611,51075,0,"Low","Area"
4957911,53057,216.3569254506,"Low","Med 150"
4958111,51820,0,"Low","Area"
4958311,53073,175.677469965329,"Low","Med 150"
