21023.079834,7147.04370117,32913.1879883,22630.6577148,1542.50830078
29155.2155762,7504.3359375,47075.3134766,24647.1611328,2204.7409668
20000.9272461,7359.97143555,32050.010498,23327.2695313,1502.33618164
20976.2756348,7316.11010742,32522.7875977,23035.0170898,1524.13720703
32233.0107422,9465.95581055,47817.0744629,28792.7336426,2241.34667969
21443.7451172,7384.82958984,33974.0507813,23354.956543,1592.43310547
16101.6914063,6473.21044922,26505.4321289,20661.3369141,1242.11401367
38637.1025391,10330.3171387,56578.3996582,31334.043457,2652.21582031
31477.5449219,8911.52075195,46938.3198242,27597.6503906,2200.35717773
38221.4401855,10664.1069336,56251.4753418,32078.2905273,2637.08300781
22934.175293,7568,35540.994873,23872.9907227,1665.7175293
15220.8605957,6328.8293457,25728.9206543,20245.1567383,1205.07641602
14660.4057617,6168.54589844,24990.5402832,19831.6411133,1170.63916016
28139.4169922,8814.39282227,42622.7158203,27303.3398438,1997.92553711
36463.4050293,10085.6640625,53447.5585938,30567.3144531,2505.51196289
19793.1669922,6811.32495117,31713.9321289,21572.8325195,1486.40576172
30809.6018066,10393.9099121,49646.5473633,33138.3078613,2326.66674805
16919.4462891,6518.66943359,28840.7404785,20959.2324219,1351.3984375
25013.2265625,8086.6105957,38278.1210938,25344.5471191,1794.10253906
17030.3283691,6440.90917969,27780.1567383,20529.546875,1301.92456055
18463.1791992,6748.11523438,29803.0812988,21469.7805176,1396.77539063
30783.5109863,9300.62646484,45926.7004395,28369.4443359,2152.70288086
22476.5751953,6749.83935547,37501.3393555,22292.0861816,1756.82348633
18955.1025391,6995.1796875,30517.9790039,22251.4274902,1430.11010742
34647.3693848,11400.0644531,55075.4916992,35701.3186035,2581.79077148
24849.8762207,7783.1484375,38325.9018555,24548.1816406,1796.34985352
16209.1804199,6114.55517578,27343.8249512,19690.0708008,1281.2409668
38395.2897949,10226.2895508,56193.5895996,31045.8327637,2634.18139648
26615.8522949,8267.76269531,40057.878418,25638.2475586,1877.35400391
25831.559082,8543.06689453,39821.0769043,26354.1123047,1866.26367188
17644.2590332,6137.81787109,30641.5751953,20513.6079102,1434.95776367
17540.6188965,6889.88037109,28266.9455566,21812.0830078,1324.22509766
18087.3132324,6945.16699219,28999.3483887,22017.3342285,1358.84790039
19157.8256836,6585.56933594,32739.4821777,21793.3513184,1533.79736328
19513.8867188,6427.5,33384.0810547,21412.048584,1563.77783203
33341.3183594,11456.5993652,53672.1000977,36015.2758789,2515.87548828
42545.3588867,10000.0192871,59078.5634766,30784.4516602,2769.06958008
21889.135498,7905.01660156,34397.2487793,24658.7939453,1611.8996582
29176.1706543,10312.3212891,47357.0495605,32923.4628906,2219.35839844
26646.8310547,8753.28027344,40677.0478516,26893.3366699,1906.55566406
28376.1101074,8396.64819336,43157.6486816,26295.3496094,2023.09570313
34908.1804199,10906.7766113,54753.7832031,34513.8515625,2566.22216797
25031.21875,7457.72753906,38775.2521973,23626.1320801,1817.27026367
22099.2116699,7692.88012695,34780.8256836,24231.2385254,1630.25292969
39642.7756348,11646.5866699,61225.161377,36589.6525879,2869.71582031
15174.0375977,6470.99194336,25370.0852051,20670.8200684,1188.42407227
24309.7746582,8354.38330078,37760.0336914,25863.0158691,1769.59985352
31275.7932129,9755.47167969,47101.8388672,29686.8513184,2207.92773438
24290.0046387,6493.09082031,41564.1608887,21511.8522949,1945.75512695
16170.644043,6380.04321289,27546.7246094,20518.6630859,1290.63427734
24457.2558594,7533.51489258,37687.5925293,23859.8103027,1766.39697266
43665.0593262,10456.7705078,62967.7807617,31691.135498,2951.52807617
19160.0146484,7021.42553711,30604.651123,22293.3881836,1434.15698242
20209.46875,7393.41064453,31985.7089844,23206.331543,1498.81469727
18975.0820313,6961.32275391,30478.2290039,22108.6140137,1428.50610352
29282.6062012,9181.12646484,43920.5175781,28209.925293,2058.92431641
31675.6105957,8668.91967773,48031.8808594,27274.1401367,2251.58837891
34094.5046387,9571.40771484,50193.911377,29399.1364746,2352.76611328
47039.1196289,9937.94848633,64737.6711426,30631.0402832,3034.33251953
16298.9658203,6695.03588867,26679.4812012,21263.9697266,1249.70117188
29848.4980469,8986.82763672,44946.2441406,27847.1806641,2106.78857422
25145.5522461,8153.91577148,38959.0703125,25537.7661133,1826.17724609
45793.5305176,10477.8613281,64447.9060059,32118.2199707,3020.62084961
52669.880127,10600.3012695,71578.222168,32222.1577148,3354.94799805
14526.0664063,6011.45117188,24838.2849121,19323.8308105,1163.34643555
16245.9475098,6557.8503418,26755.5351563,20938.3803711,1253.6484375
24271.734375,8406.3215332,37388.029541,26000.5981445,1752.32666016
5849.34814453,9707.73583984,20823.3603516,17085.5947266,957.190673828
5883.421875,7358.3671875,15710.7954102,12550.503418,718.572021484
5672.62207031,9032.16235352,19831.1906738,15978.0168457,904.993896484
17827.8422852,11218.2539063,36400.7792969,18119.9858398,1685.17626953
5744.81274414,7367.72363281,15465.4707031,12557.1904297,707.908203125
5820.69726563,7535.68041992,15819.7282715,12880.3017578,725.322021484
3790.09277344,4429.47314453,16416.8981934,18584.7390137,754.770019531
30384.8269043,12604.4345703,48141.951416,17990.5673828,2234.40576172
6874.72583008,5577.78955078,15119.8867188,9645.62060547,688.099365234
5605.83056641,9318.92724609,20017.2558594,16397.6982422,917.885986328
13664.4545898,8566.86694336,25786.5014648,13493.5058594,1189.44897461
21602.972168,9975.9465332,36371.4907227,14816.5317383,1683.8894043
7994.85546875,7382.53955078,18534.7438965,12408.3349609,850.963134766
6284.10742188,8827.14355469,20196.2485352,15483.3381348,920.869628906
2981.25170898,3959.90600586,14241.1181641,16702.206543,653.843505859
21886.7370605,9343.77905273,37502.6794434,29762.420166,1756.06616211
17845.5498047,8342.05395508,31545.8649902,27023.8400879,1475.84936523
19799.088623,9977.37084961,38321.682373,32867.7390137,1794.8737793
21169.7443848,9471.46313477,39574.1877441,30829.3852539,1852.94628906
18963.8620605,9725.90112305,37006.4875488,31955.8251953,1733.05834961
16444.3996582,8226.93457031,29499.1635742,26591.0170898,1380.1418457
19035.2661133,8386.76025391,33094.048584,26971.1965332,1548.7253418
18236.8388672,9442.58911133,35711.309082,30983.3464355,1672.14477539
15361.0700684,6355.78881836,25073.4729004,19910.7216797,1172.88696289
19372.8691406,8450.66113281,33429.1669922,26926.8720703,1564.71801758
25342.9626465,9882.42285156,42526.9272461,31136.487793,1992.0012207
19767.8466797,8916.50317383,34050.0432129,28165.0407715,1594.76049805
16846.8620605,8372.32836914,30074.4604492,26941.7702637,1407.3581543
15780.8874512,11042.7790527,36244.5195313,15311.2836914,1694.89257813
20907.2949219,8774.44140625,35526.3227539,27621.5852051,1663.84790039
26363.4682617,10054.7265625,43434.8925781,31594.2382813,2034.92773438
17854.1828613,9262.74902344,35156.394043,30579.3564453,1645.70288086
47799.9960938,11313.9018555,70394.5375977,35520.6796875,3298.59179688
24333.8051758,9744.91088867,40597.7595215,30861.5771484,1901.7199707
17799.0231934,8384.01757813,31363.2641602,26881.2075195,1467.83813477
18917.142334,8846.11547852,33255.3850098,28509.0810547,1556.69213867
18152.2475586,8554.15454102,32039.7231445,27596.5336914,1499.23706055
21953.2446289,8928.96020508,37003.1948242,28205.8554688,1733.04589844
18691.2038574,9442.5300293,36445.3178711,31123.8642578,1706.26391602
20447.395752,9066.67651367,35037.7382813,28479.5922852,1641.41967773
26822.8818359,9095.0859375,43393.0925293,28739.6062012,2032.33105469
18761.5849609,8592.08813477,32720.4233398,27498.8671875,1531.82275391
24780.0969238,9651.40600586,41725.6008301,30557.3974609,1954.35791016
16166.2231445,10800.0668945,36330.9746094,14827.0661621,1699.08154297
24650.3122559,8866.99829102,40623.0761719,28133.6525879,1902.02050781
17416.5412598,8019.44555664,30486.4050293,25498.340332,1426.80639648
20917.5480957,9299.46557617,35845.8354492,29340.0012207,1679.01342773
19722.859375,8924.77270508,34046.1494141,28111.0668945,1594.78588867
21911.6740723,9498.43896484,37667.2548828,29958.7080078,1764.37011719
19952.2189941,8941.66577148,34505.8605957,28588.9555664,1615.56958008
19973.4523926,8579.11108398,34224.2641602,26873.0646973,1602.81787109
17837.8493652,10898.060791,38772.2910156,15026.4816895,1813.17724609
21597.248291,9484.6628418,36787.0668945,29858.8015137,1723.3293457
23965.8215332,9716.09765625,40154.3244629,30954.951416,1880.78808594
20853.9033203,8938.60742188,35890.0129395,28566.9069824,1680.2421875
15464.9824219,10486.1083984,34952.6811523,14403.4699707,1634.21142578
18723.9082031,8391.07836914,32430.5695801,26412.5483398,1518.60791016
20281.7324219,8985.82348633,34827.9487305,28581.1987305,1631.02734375
17721.2199707,9397.68310547,35068.2648926,30917.0476074,1641.86303711
20672.6774902,9969.87402344,39616.9853516,32751.659668,1855.58520508
16257.2070313,10699.8051758,36372.7626953,14776.2724609,1700.56713867
24912.8925781,9710.63867188,41588.3796387,30853.559082,1948.10229492
20129.798584,9307.56884766,34951.1796875,29734.9614258,1636.66235352
17177.3168945,8201.35522461,30361.9648438,26082.8144531,1421.20605469
17400.8962402,8119.25512695,30598.1870117,25979.7585449,1431.85058594
18172.2453613,9634.03686523,35960.7585449,31725.7172852,1683.87329102
16738.8818359,8118.28344727,29733.1069336,26122.2629395,1391.22436523
20758.505127,8659.69897461,35297.166748,27403.357666,1652.94018555
21220.6308594,9329.40454102,36473.1901855,29915.3925781,1707.94433594
17581.2714844,8158.91674805,30821.3244629,25963.2526855,1442.59838867
25427.2348633,9925.60131836,42175.4736328,31334.640625,1975.81469727
15640.5168457,7884.24462891,28024.036377,25101.3166504,1311.50854492
19831.1828613,8729.58813477,34059.5212402,27449.5070801,1595.09960938
21120.4462891,9242.66821289,36206.2741699,29397.8383789,1695.64819336
31332.8671875,9743.17773438,49433.2075195,30734.2626953,2315.58154297
22016.2966309,9490.38574219,37344.7192383,29806.7709961,1749.51757813
24080.1362305,9773.36254883,40330.1738281,31053.0556641,1889.09960938
34855.4316406,9961.09887695,54480.1052246,31360.6958008,2552.05786133
19273.4787598,8314.36279297,33204.2114258,26251.6630859,1554.51220703
19214.0112305,8652.13427734,33242.6420898,27210.0021973,1556.96875
19961.2446289,8207.14306641,33813.0930176,25830.3867188,1583.38378906
15012.3144531,10381.0437012,34208.2226563,14217.1657715,1599.40869141
21367.4475098,9305.93994141,36397.5107422,29243.8059082,1705.03955078
19146.855957,8803.56713867,33186.3171387,27755.9731445,1554.3527832
18054.7644043,8244.47631836,31620.7912598,26607.1916504,1479.48144531
19619.6811523,8765.83544922,33833.9819336,27627.0432129,1584.63818359
21819.8417969,9623.84643555,40711.7990723,31310.7700195,1906.20654297
21260.7150879,9235.03442383,36311.4958496,29240.4111328,1700.71606445
20023.1079102,9264.37890625,34735.7307129,29439.5949707,1626.84375
19352.9650879,8628.70410156,33465.5266113,27262.3447266,1567.08862305
93089.6750488,16929.5664063,133018.292725,49492.7512207,6129.53613281
7266.96044922,4036.32055664,18148.4938965,14762.1855469,808.3359375
18932.7331543,6291.24633789,38233.8469238,21633.8293457,1727.39501953
15868.6335449,5835.83251953,32817.8935547,20027.6196289,1449.54638672
12367.5915527,5736.58325195,28096.3845215,19882.7607422,1247.26147461
17687.9543457,7324.61547852,37923.9672852,24139.2111816,1699.47705078
95348.0664063,18293.6064453,150290.838867,53972.7324219,6948.33251953
4721.56982422,2461.70605469,8881.55859375,7588.38842773,370.890869141
12959.2319336,5612.10986328,28730.3095703,19529.2214355,1286.69897461
15639.2792969,8068.81420898,35021.9714355,26134.1274414,1557.12939453
13851.8083496,6294.53100586,31476.4963379,21354.2504883,1375.52661133
4984.17871094,2733.56518555,9049.171875,8229.78076172,387.994140625
5048.21411133,4590.10083008,17535.748291,18418.9448242,806.043945313
4975.41137695,4616.48779297,11960.5419922,8134.00927734,513.340087891
22496.1286621,6818.16796875,36516.6589355,10679.137207,1285.6809082
14521.1640625,6866.07421875,39148.1103516,25711.9025879,1632.96899414
14560.2521973,7304.99560547,33781.5341797,24110.7695313,1499.9543457
16365.9423828,10512.9375,42879.9501953,17573.8381348,1615.77026367
132125.312988,31765.222168,229358.526367,97697.1662598,7437.49243164
16493.769043,6711.28198242,33740.244873,21705.8769531,1505.81811523
45555.0307617,13213.5507813,90401.6130371,40738.2106934,4148.06982422
9814.84960938,5028.8425293,23218.8344727,17691.8217773,1020.45654297
10730.8925781,6659.12573242,27663.9470215,22585.9943848,1214.99658203
12890.6516113,6937.06958008,33534.2058105,23787.7341309,1444.42114258
3636.28027344,1833.24511719,7142.23413086,5742.53076172,277.263427734
5572.7109375,4768.73876953,12805.6806641,7983.17138672,562.909179688
12297.8225098,6504.75439453,32002.0644531,24205.5151367,1271.70825195
33309.2316895,11108.1123047,65088.5361328,32947.067627,2969.77416992
21979.0446777,7051.35913086,43903.532959,24017.8474121,1990.73022461
119164.784668,21643.1638184,150260.135254,59176.3371582,6840.24584961
20310.625,7306.57250977,41884.1281738,24944.4829102,1900.97485352
21451.9025879,11304.439209,45523.0585938,18080.1064453,1939.54711914
36034.3232422,18546.9145508,84769.7900391,67054.6352539,3941.19799805
46105.1496582,13513.7746582,79947.1181641,35843.4711914,3664.28051758
16816.0222168,7562.12573242,39598.0134277,27060.34375,1658.79516602
20813.6999512,8755.78588867,32534.2954102,13093.6916504,1375.68237305
79780.9343262,25472.5827637,132501.040527,80659.0168457,6168.97729492
