33681.8686523,9065.78613281,55700.1765137,28626.6999512,2880.72680664
66591.1972656,18707.6953125,128658.140625,62237.9753418,6652.71801758
28617.4223633,8455.21972656,43023.9101563,26397.7336426,2225.35644531
32992.3540039,8953.87744141,50630.486084,27864.8339844,2618.44433594
69773.8632813,14105.4604492,91504.0717773,40230.2353516,4732.86791992
33583.4567871,8879.44970703,50986.3210449,27674.5273438,2637.10205078
23926.9521484,7556.35668945,36981.6245117,23767.1352539,1912.49389648
82724.7851563,14866.5517578,107165.529297,43077.4106445,5543.13867188
52785.9484863,11652.1459961,80997.4040527,35847.2126465,4189.63891602
71283.0534668,14046.0048828,91963.0407715,40317.9753418,4756.98583984
36286.1777344,9720.23022461,59145.4094238,30587.2946777,3058.95996094
21722.1018066,7397.59594727,35799.6352539,23425.4052734,1850.66210938
20370.1203613,7558.68041992,36296.0500488,24328.9338379,1876.54223633
48370.9138184,11139.720459,68315.3000488,33819.1860352,3533.52124023
70128.2246094,13379.3269043,90401.7868652,38850.0705566,4676.10620117
36606.1225586,8896.2980957,53174.5258789,26997.1398926,2750.20849609
61355.0292969,13672.3354492,86787.9904785,42093.0339355,4488.5078125
26928.6130371,8382.23779297,46482.1640625,26823.0117188,2403.71386719
38660.6486816,10265.8103027,61129.5092773,31975.8581543,3161.67797852
27666.3554688,8146.77368164,42834.9020996,25370.3168945,2215.31665039
31658.2226563,8292.98925781,46576.6687012,25719.2341309,2408.87646484
65441.71875,13716.7646484,86365.7512207,39278.7995605,4467.0690918
48015.5488281,9431.44946289,69838.5688477,29332.5456543,3611.24389648
27601.4177246,8702.90795898,47453.2094727,27770.4489746,2454.03100586
63829.2734375,15332.0236816,88930.3896484,45242.3222656,4599.96459961
41066.3649902,10200.6672363,67578.0168457,32122.5444336,3495.22314453
26003.0810547,8158.33764648,47076.1193848,26282.7412109,2434.44750977
86116.6289063,14913.2092285,111007.088867,43103.4494629,5741.84057617
48311.3640137,10518.161377,65431.8049316,31714.269043,3384.02783203
48176.4074707,10871.3874512,66317.5283203,32458.6726074,3429.85595703
31635.5925293,7807.01220703,49074.4831543,24881.5737305,2536.91088867
23335.0849609,7799.97680664,38535.8464355,24603.6450195,1992.40893555
24297.2927246,7976.68823242,40171.0632324,25237.3129883,2077.29516602
30070.3137207,7737.02709961,46117.1555176,24765.2905273,2384.46655273
38150.229248,8464.97802734,57400.682373,26935.6506348,2967.8503418
58662.1496582,15227.6960449,83110.0126953,45474.1745605,4298.77685547
118895.222168,19658.2390137,153034.269775,57724.8857422,7915.31933594
34575.9082031,9202.80615234,49156.3110352,28143.3742676,2542.08251953
53618.2185059,13064.3220215,77260.7890625,40545.7524414,3995.73486328
46689.9321289,10927.6757813,63305.3769531,32381.989502,3274.22241211
45293.6291504,11020.6936035,76717.2214355,34657.526123,3968.20629883
75510.9287109,15339.5942383,101993.973633,45893.5986328,5275.18334961
52563.5432129,10651.3088379,76031.6416016,32973.6706543,3932.33544922
31526.2971191,9047.86938477,49164.2202148,28301.3376465,2542.86669922
92954.3063965,18262.6716309,124206.018311,53828.1818848,6424.22314453
19056.9038086,7222.55493164,32426.7666016,23078.0810547,1676.40844727
42362.434082,10354.7736816,59115.612793,31135.6604004,3057.2890625
59702.9414063,13077.3999023,79548.6333008,37887.6674805,4114.60498047
60906.6123047,15805.0515137,116793.081299,52154.7805176,6038.33544922
24268.8710938,8168.03076172,43660.2414551,26317.8479004,2257.64135742
52421.529541,10932.104248,76709.5632324,33872.828125,3967.51293945
108457.724121,16877.1911621,137155.06958,48032.6472168,7094.13867188
27767.1335449,8507.18408203,46936.8439941,26996.5515137,2427.31274414
30163.7712402,8621.7734375,44245.9990234,26587.2338867,2288.0480957
30421.9558105,8312.77294922,44899.8427734,25783.4475098,2322.23071289
43225.7358398,10701.9926758,59401.9003906,32241.5766602,3072.65332031
54774.0202637,12421.9316406,96046.3696289,39332.9916992,4967.99951172
71288.5869141,13812.8549805,94424.6633301,40925.9746094,4883.95361328
136496.995605,19709.9245605,175939.416504,57993.2097168,9100.05957031
21437.2094727,7535.46166992,34509.3959961,23757.4802246,1784.02905273
57226.5913086,12266.4550781,79350.019043,36976.107666,4104.22631836
37089.6464844,10109.9372559,60993.0114746,31691.6831055,3154.77124023
105882.485596,18764.8991699,138799.726074,55586.3481445,7178.90795898
141517.927246,19655.4992676,172630.217773,56634.4836426,8928.85693359
21312.5576172,7407.52441406,37343.9423828,23750.956543,1930.58007813
22062.6843262,7690.02197266,37836.6992188,24587.4638672,1956.53369141
39076.635498,10093.9091797,54212.7629395,30441.2375488,2803.85864258
7574.24145508,10138.6987305,21820.9450684,16876.2954102,1109.68408203
10169.9460449,8476.92895508,20411.9304199,13104.7873535,1037.97753906
9009.3515625,10462.2202148,23637.5795898,17038.6723633,1197.65991211
51046.894043,17802.4499512,73210.2355957,23285.5805664,3765.39477539
8732.78295898,8082.78662109,18138.0175781,12672.9240723,921.166015625
9053.1027832,8166.86083984,18945.6762695,12914.6530762,963.697753906
11477.4296875,9884.64599609,34472.0109863,35262.487793,1763.46118164
122211.91748,37410.4492188,155881.366943,40931.2744141,8039.4621582
16375.2119141,8465.63452148,26787.942627,12347.3190918,1362.28540039
7227.06860352,9749.50390625,20835.6630859,16171.4155273,1057.18823242
41064.6748047,16170.9040527,58197.3505859,20422.894043,2989.99707031
75665.4836426,21512.3981934,96159.1296387,24298.6853027,4953.24072266
21743.7536621,10631.7902832,36087.892334,15140.7004395,1848.57739258
12258.3291016,10560.5488281,27020.3769531,16649.3339844,1371.02075195
9020.48461914,8939.43139648,29630.2446289,31998.7255859,1514.82397461
35889.2797852,11035.1164551,52971.612793,33202.8203125,2737.98730469
27921.3051758,9403.42138672,42601.682373,29306.3288574,2200.57641602
29413.5026855,10519.1779785,48180.1687012,33662.9519043,2490.62011719
41027.2980957,11486.6599121,62581.4543457,34592.1032715,3234.94287109
27149.7741699,10297.3222656,45030.7246094,32682.6159668,2327.56396484
22325.9755859,8774.87133789,35131.7478027,27469.7321777,1814.46191406
33561.9523926,9787.41235352,49702.9643555,30021.8098145,2568.25952148
26669.0200195,10152.8046875,44088.2473145,31915.4714355,2278.60717773
27017.7705078,7774.73217773,38383.4111328,23093.0773926,1982.78393555
32058.0688477,9864.38012695,47383.8237305,30012.0563965,2448.59301758
44105.3566895,12115.902832,63649.8969727,35936.248291,3290.76489258
29303.1276855,9780.88134766,43823.7775879,29853.9338379,2265.40649414
22800.9250488,8953.4296875,35699.0024414,27852.9243164,1844.08618164
