36009.4130859,9705.34179688,54843.6181641,32041.9880371,2492.55493164
73520.6152344,17166.9052734,118125.768066,59327.8676758,5366.35766602
28808.0366211,9492.26123047,45911.9975586,31213.8056641,2086.88598633
33685.7199707,9685.14868164,50716.2492676,31804.921875,2304.87646484
59973.1716309,14186.8618164,87041.9277344,44610.2502441,3956.34643555
33547.206543,9826.23583984,52417.2529297,32273.546875,2382.47705078
23885.4055176,8382.54418945,38726.4765625,27884.3984375,1759.92431641
71827.3457031,15478.1052246,103553.749023,48439.7731934,4707.08740234
58337.7333984,12876.010498,85847.6169434,41432.5456543,3902.29077148
63181.6420898,15191.9851074,92545.0656738,47022.6352539,4206.890625
38803.4489746,10391.8596191,58476.6237793,34175.5180664,2657.72509766
21863.0131836,8101.38183594,37205.0202637,27290.0373535,1690.05810547
20787.5693359,8197.34448242,37427.2285156,27958.2619629,1700.34179688
45405.3476563,12015.2512207,68193.3718262,38697.3022461,3099.66992188
63534.1999512,14473.2912598,92866.5361328,45469.1218262,4221.50976563
34608.2028809,9600.14477539,54300.3110352,31214.2001953,2467.98583984
57515.9206543,14605.4262695,88833.0568848,48444.0395508,4037.28662109
27363.385498,9051.23925781,46832.1416016,30439.2668457,2128.15698242
41767.4365234,11167.0065918,62758.427002,36482.3693848,2852.44482422
27743.671875,8884.28295898,44356.2463379,29353.873291,2015.87963867
29946.0532227,9059.29345703,47493.3842773,29875.7436523,2158.51269531
56881.3701172,13829.9301758,82775.2722168,43657.6787109,3762.37768555
43645.7993164,9958.81689453,69939.4453125,33612.7434082,3177.92138672
29894.1323242,9331.53076172,46934.8129883,31052.5722656,2132.92749023
59412.6855469,16305.354248,91792.1679688,52264.6337891,4172.4855957
44578.2250977,10964.3015137,66955.7480469,35872.0771484,3043.23828125
27858.9008789,8689.57470703,46650.6269531,29298.510498,2119.92822266
75707.7946777,15463.6137695,109052.966064,48650.3269043,4957.05029297
43511.6657715,11212.1462402,63636.8869629,36223.9614258,2892.18359375
43841.8154297,11588.1027832,66464.1777344,37485.6479492,3020.70874023
29931.8574219,8442.55053711,49996.7312012,28959.4902344,2271.07275391
24495.0507813,8580.8125,39116.418457,28542.2744141,1777.0793457
25672.0256348,8746.08642578,40676.6936035,29105.4291992,1848.38696289
28499.552002,8570.73608398,47707.7006836,29298.6008301,2167.56469727
35939.5366211,9097.77294922,58510.753418,31179.2438965,2658.35449219
55288.0263672,16311.4450684,86655.8945313,52666.8591309,3938.8737793
106394.5979,18388.5964355,141126.367188,59137.0292969,6414.56469727
32654.1652832,10175.9187012,50742.5349121,33194.1484375,2305.95947266
52143.2282715,14172.0141602,81366.1396484,47192.5761719,3697.88696289
43610.6831055,11886.3662109,65024.5773926,37962.9123535,2955.45166016
53374.3232422,11984.8024902,78909.9824219,39066.2634277,3586.8972168
68866.1679688,16083.204834,102611.543213,52200.8789063,4663.78222656
47166.5114746,11118.7399902,71407.548584,36285.3720703,3245.4362793
32881.2670898,10045.4580078,51239.4406738,32917.5178223,2328.94946289
84783.5627441,18810.4060059,124246.185059,60469.590332,5647.3046875
20332.6088867,8046.72558594,34476.9846191,27193.3479004,1566.22924805
38494.0585938,11066.5014648,58758.1225586,36123.1052246,2670.37133789
54234.4074707,13771.4291992,79977.1445313,43587.9897461,3635.35083008
